code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage
ISO-3166-1,IN,Country,India,,,,02Sep2026,static,23.382088,79.485000,aggregate:State,68.177512,6.752783,97.412897,37.088342,SOI_States,2023-12-11
LGD,35,State,Andaman And Nicobar Islands,ISO-3166-1,IN,35,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,12.603196,92.829514,centroid,92.195893,6.752783,94.267398,13.677059,SOI_States,2023-12-11
LGD,28,State,Andhra Pradesh,ISO-3166-1,IN,28,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,15.753511,79.962484,centroid,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,12,State,Arunachal Pradesh,ISO-3166-1,IN,12,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,28.035268,94.673960,centroid,91.553545,26.650823,97.412897,29.465947,SOI_States,2023-12-11
LGD,18,State,Assam,ISO-3166-1,IN,18,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,26.355278,92.827110,centroid,89.698600,24.136135,96.017876,27.971475,SOI_States,2023-12-11
LGD,10,State,Bihar,ISO-3166-1,IN,10,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,25.678945,85.609012,centroid,83.320216,24.286006,88.293796,27.521777,SOI_States,2023-12-11
LGD,4,State,Chandigarh,ISO-3166-1,IN,4,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,30.729350,76.780565,centroid,76.705183,30.666359,76.849445,30.795209,SOI_States,2023-12-11
LGD,22,State,Chhattisgarh,ISO-3166-1,IN,22,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,21.265915,82.041059,centroid,80.244428,17.782307,84.395550,24.106277,SOI_States,2023-12-11
LGD,7,State,Delhi,ISO-3166-1,IN,7,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,28.643370,77.115437,centroid,76.838892,28.404668,77.347571,28.883500,SOI_States,2023-12-11
LGD,30,State,Goa,ISO-3166-1,IN,30,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,15.365280,74.049474,centroid,73.676952,14.898440,74.336437,15.801017,SOI_States,2023-12-11
LGD,24,State,Gujarat,ISO-3166-1,IN,24,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,22.692625,71.595166,centroid,68.177512,20.119229,74.476433,24.712536,SOI_States,2023-12-11
LGD,6,State,Haryana,ISO-3166-1,IN,6,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,29.197675,76.340342,centroid,74.473259,27.652271,77.604591,30.928543,SOI_States,2023-12-11
LGD,2,State,Himachal Pradesh,ISO-3166-1,IN,2,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,31.925300,77.248411,centroid,75.594593,30.377336,79.008917,33.256426,SOI_States,2023-12-11
LGD,1,State,Jammu And Kashmir,ISO-3166-1,IN,1,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,33.675618,74.859285,centroid,73.396060,32.276005,76.779413,35.130068,SOI_States,2023-12-11
LGD,20,State,Jharkhand,ISO-3166-1,IN,20,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,23.656374,85.564266,centroid,83.329346,21.970129,87.962825,25.349181,SOI_States,2023-12-11
LGD,29,State,Karnataka,ISO-3166-1,IN,29,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,14.710573,76.167282,centroid,74.053993,11.594471,78.587702,18.477721,SOI_States,2023-12-11
LGD,32,State,Kerala,ISO-3166-1,IN,32,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,10.452100,76.407182,centroid,74.864337,8.293018,77.412396,12.795535,SOI_States,2023-12-11
LGD,37,State,Ladakh,ISO-3166-1,IN,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,34.948731,76.794070,centroid,72.512762,32.335694,80.345084,37.088342,SOI_States,2023-12-11
LGD,31,State,Lakshadweep,ISO-3166-1,IN,31,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,10.812627,73.677058,centroid,72.164028,8.265203,73.700919,11.704976,SOI_States,2023-12-11
LGD,23,State,Madhya Pradesh,ISO-3166-1,IN,23,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,23.538142,78.289776,centroid,74.029382,21.070688,82.812612,26.869562,SOI_States,2023-12-11
LGD,27,State,Maharashtra,ISO-3166-1,IN,27,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,19.451683,76.107454,centroid,72.641991,15.606085,80.897684,22.030269,SOI_States,2023-12-11
LGD,14,State,Manipur,ISO-3166-1,IN,14,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,24.733858,93.878817,centroid,92.969434,23.832848,94.744890,25.692090,SOI_States,2023-12-11
LGD,17,State,Meghalaya,ISO-3166-1,IN,17,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,25.535419,91.278401,centroid,89.819545,25.027795,92.802915,26.119406,SOI_States,2023-12-11
LGD,15,State,Mizoram,ISO-3166-1,IN,15,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,23.306959,92.831811,centroid,92.257065,21.940040,93.436906,24.521150,SOI_States,2023-12-11
LGD,13,State,Nagaland,ISO-3166-1,IN,13,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,26.062153,94.466308,centroid,93.326687,25.198356,95.241350,27.035207,SOI_States,2023-12-11
LGD,21,State,Odisha,ISO-3166-1,IN,21,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,20.511652,84.426842,centroid,81.388378,17.812450,87.486135,22.567507,SOI_States,2023-12-11
LGD,34,State,Puducherry,ISO-3166-1,IN,34,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,10.933465,79.802983,centroid,75.526556,10.827383,82.310616,16.763695,SOI_States,2023-12-11
LGD,3,State,Punjab,ISO-3166-1,IN,3,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,30.842128,75.415888,centroid,73.879776,29.542070,76.941462,32.511563,SOI_States,2023-12-11
LGD,8,State,Rajasthan,ISO-3166-1,IN,8,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,26.584176,73.849855,centroid,69.484426,23.058661,78.272257,30.198148,SOI_States,2023-12-11
LGD,11,State,Sikkim,ISO-3166-1,IN,11,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,27.570188,88.473019,centroid,88.012332,27.079260,88.919260,28.128691,SOI_States,2023-12-11
LGD,33,State,Tamil Nadu,ISO-3166-1,IN,33,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,11.015873,78.407996,centroid,76.232983,8.077704,80.346547,13.564628,SOI_States,2023-12-11
LGD,36,State,Telangana,ISO-3166-1,IN,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,17.800653,79.009116,centroid,77.235761,15.836003,81.322641,19.916807,SOI_States,2023-12-11
LGD,38,State,The Dadra And Nagar Haveli And Daman And Diu,ISO-3166-1,IN,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,20.191077,73.058434,interior_grid,70.870788,20.047018,73.218192,20.771437,SOI_States,2023-12-11
LGD,16,State,Tripura,ISO-3166-1,IN,16,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,23.745620,91.740747,centroid,91.149198,22.938351,92.332057,24.531867,SOI_States,2023-12-11
LGD,5,State,Uttarakhand,ISO-3166-1,IN,5,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,30.156322,79.207366,centroid,77.572316,28.722831,81.046605,31.462080,SOI_States,2023-12-11
LGD,9,State,Uttar Pradesh,ISO-3166-1,IN,9,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,26.923320,80.565958,centroid,77.083948,23.870110,84.634660,30.406276,SOI_States,2023-12-11
LGD,19,State,West Bengal,ISO-3166-1,IN,19,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/states.02Sep2026.csv.7z,23.808568,87.988173,centroid,85.819673,21.527082,89.882602,27.221067,SOI_States,2023-12-11
LGD,603,District,Nicobars,LGD,35,638,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,7.024826,93.799023,centroid,92.714313,6.752783,93.950692,9.258922,SOI_Districts,2023-12-11
LGD,632,District,North And Middle Andaman,LGD,35,639,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,12.842528,92.870475,centroid,92.646854,12.063223,94.267398,13.677059,SOI_Districts,2023-12-11
LGD,602,District,South Andamans,LGD,35,640,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,11.523693,92.648491,centroid,92.195893,10.510807,93.124953,12.319652,SOI_Districts,2023-12-11
LGD,745,District,Alluri Sitharama Raju,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,744,District,Anakapalli,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,502,District,Ananthapuramu,LGD,28,553,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,14.493043,77.566974,centroid,76.760569,13.682262,78.469262,15.426435,SOI_Districts,2023-12-11
LGD,753,District,Annamayya,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,750,District,Bapatla,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,503,District,Chittoor,LGD,28,554,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,13.464938,79.005997,centroid,78.065717,12.624011,80.051196,13.994762,SOI_Districts,2023-12-11
LGD,747,District,Dr. B.R. Ambedkar Konaseema,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,505,District,East Godavari,LGD,28,545,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,17.272008,81.893276,centroid,80.876066,16.306551,82.604579,18.014435,SOI_Districts,2023-12-11
LGD,748,District,Eluru,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,506,District,Guntur,LGD,28,548,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,16.293106,80.078833,centroid,79.207723,15.706538,80.903238,16.822312,SOI_Districts,2023-12-11
LGD,746,District,Kakinada,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,510,District,Krishna,LGD,28,547,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,16.555707,80.797994,centroid,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11
LGD,511,District,Kurnool,LGD,28,552,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.535569,78.012995,centroid,76.973826,14.900418,78.931042,16.148860,SOI_Districts,2023-12-11
LGD,790,District,Markapuram,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,755,District,Nandyal,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,749,District,Ntr,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,751,District,Palnadu,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,743,District,Parvathipuram Manyam,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,791,District,Polavaram,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,517,District,Prakasam,LGD,28,549,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.616202,79.515203,centroid,78.736547,14.963721,80.475103,16.305816,SOI_Districts,2023-12-11
LGD,519,District,Srikakulam,LGD,28,542,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,18.597701,84.022731,centroid,83.526603,18.077831,84.761464,19.166913,SOI_Districts,2023-12-11
LGD,515,District,Sri Potti Sriramulu Nellore,LGD,28,550,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,14.418363,79.738935,centroid,79.081406,13.470647,80.268539,15.116685,SOI_Districts,2023-12-11
LGD,754,District,Sri Sathya Sai,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,752,District,Tirupati,LGD,28,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11
LGD,520,District,Visakhapatnam,LGD,28,544,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,17.893416,82.693925,centroid,81.859545,17.248562,83.525027,18.549798,SOI_Districts,2023-12-11
LGD,521,District,Vizianagaram,LGD,28,543,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,18.472878,83.385198,centroid,82.999323,17.840398,83.813321,19.162666,SOI_Districts,2023-12-11
LGD,523,District,West Godavari,LGD,28,546,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,16.931401,81.387360,centroid,80.867498,16.316485,81.858413,17.629117,SOI_Districts,2023-12-11
LGD,504,District,Y.S.R. Kadapa,LGD,28,551,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,14.463753,78.780374,centroid,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11
LGD,628,District,Anjaw,LGD,12,260,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.066616,96.856247,centroid,96.362367,27.614661,97.412897,28.457785,SOI_Districts,2023-12-11
LGD,787,District,Bichom,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.035268,94.673960,inherited:State,91.553545,26.650823,97.412897,29.465947,SOI_States,2023-12-11
LGD,229,District,Changlang,LGD,12,253,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.369957,96.353040,centroid,95.633907,26.904074,97.165897,27.660455,SOI_Districts,2023-12-11
LGD,230,District,Dibang Valley,LGD,12,257,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.868333,95.909961,centroid,95.243601,28.319122,96.610140,29.465947,SOI_Districts,2023-12-11
LGD,231,District,East Kameng,LGD,12,247,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.587861,92.917506,centroid,92.450466,27.131902,93.372756,27.979105,SOI_Districts,2023-12-11
LGD,232,District,East Siang,LGD,12,251,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.048218,95.354000,centroid,95.067367,27.815647,95.569971,28.322681,SOI_Districts,2023-12-11
LGD,718,District,Kamle,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.741518,94.078176,centroid,93.842617,27.492528,94.356038,27.986543,SOI_Districts,2023-12-11
LGD,786,District,Keyi Panyor,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.035268,94.673960,inherited:State,91.553545,26.650823,97.412897,29.465947,SOI_States,2023-12-11
LGD,677,District,Kra Daadi,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.017789,93.672960,centroid,93.446898,27.599292,93.946357,28.287939,SOI_Districts,2023-12-11
LGD,233,District,Kurung Kumey,LGD,12,256,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.002616,93.206931,centroid,92.665336,27.594674,93.618511,28.366995,SOI_Districts,2023-12-11
LGD,724,District,Leparada,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.925491,94.716086,centroid,94.484295,27.772962,94.926221,28.062067,SOI_Districts,2023-12-11
LGD,234,District,Lohit,LGD,12,259,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.929436,96.300479,centroid,95.774297,27.569802,96.719096,28.386357,SOI_Districts,2023-12-11
LGD,666,District,Longding,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.855201,95.327659,centroid,95.181143,26.650823,95.505685,27.108184,SOI_Districts,2023-12-11
LGD,235,District,Lower Dibang Valley,LGD,12,258,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.254737,95.821628,centroid,95.320044,27.879712,96.363556,28.555626,SOI_Districts,2023-12-11
LGD,719,District,Lower Siang,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.775244,94.694459,centroid,94.210442,27.555242,95.136402,28.050437,SOI_Districts,2023-12-11
LGD,236,District,Lower Subansiri,LGD,12,255,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.588340,93.776522,centroid,93.530956,27.291471,94.106246,27.938333,SOI_Districts,2023-12-11
LGD,678,District,Namsai,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.701176,96.043183,centroid,95.752263,27.543051,96.311682,27.877467,SOI_Districts,2023-12-11
LGD,723,District,Pakke Kessang,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.105402,93.035255,centroid,92.590261,26.913382,93.389582,27.399591,SOI_Districts,2023-12-11
LGD,237,District,Papum Pare,LGD,12,248,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.270137,93.596281,centroid,93.210662,26.936177,94.207026,27.633242,SOI_Districts,2023-12-11
LGD,725,District,Shi Yomi,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.676965,94.260983,centroid,93.967711,28.335838,94.560961,29.037249,SOI_Districts,2023-12-11
LGD,679,District,Siang,LGD,12,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.404385,94.808912,centroid,94.378501,28.023449,95.295530,28.932123,SOI_Districts,2023-12-11
LGD,238,District,Tawang,LGD,12,245,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.662208,91.965169,centroid,91.553545,27.450100,92.470548,27.872100,SOI_Districts,2023-12-11
LGD,239,District,Tirap,LGD,12,254,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.024225,95.543181,centroid,95.360211,26.799635,95.746838,27.264588,SOI_Districts,2023-12-11
LGD,240,District,Upper Siang,LGD,12,252,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.832949,94.915294,centroid,94.191588,28.163165,95.409577,29.341236,SOI_Districts,2023-12-11
LGD,241,District,Upper Subansiri,LGD,12,249,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.289938,93.929551,centroid,93.180451,27.757777,94.594836,28.707320,SOI_Districts,2023-12-11
LGD,242,District,West Kameng,LGD,12,246,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.291857,92.393051,centroid,92.021861,26.888984,92.844250,27.746965,SOI_Districts,2023-12-11
LGD,243,District,West Siang,LGD,12,250,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,28.159942,94.613450,interior_grid,94.356497,27.985924,94.943819,28.403567,SOI_Districts,2023-12-11
LGD,739,District,Bajali,LGD,18,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.355278,92.827110,inherited:State,89.698600,24.136135,96.017876,27.971475,SOI_States,2023-12-11
LGD,616,District,Baksa,LGD,18,324,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.660208,91.351220,centroid,90.869482,26.416183,91.801823,26.839603,SOI_Districts,2023-12-11
LGD,280,District,Barpeta,LGD,18,303,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.341730,91.003652,centroid,90.653288,26.089745,91.289995,26.665387,SOI_Districts,2023-12-11
LGD,705,District,Biswanath,LGD,18,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.812104,93.312825,centroid,92.903503,26.576792,93.789489,26.994196,SOI_Districts,2023-12-11
LGD,281,District,Bongaigaon,LGD,18,319,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.354045,90.614044,centroid,90.377132,26.150611,90.861924,26.532123,SOI_Districts,2023-12-11
LGD,282,District,Cachar,LGD,18,316,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,24.812469,92.854835,centroid,92.416347,24.373593,93.263006,25.143346,SOI_Districts,2023-12-11
LGD,708,District,Charaideo,LGD,18,0,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.067765,95.059768,centroid,94.790475,26.912998,95.371989,27.227082,SOI_Districts,2023-12-11
LGD,612,District,Chirang,LGD,18,320,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.659673,90.595862,centroid,90.335817,26.385603,90.957066,26.904531,SOI_Districts,2023-12-11
LGD,283,District,Darrang,LGD,18,325,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.447690,92.029452,centroid,91.744239,26.198480,92.380702,26.670269,SOI_Districts,2023-12-11
LGD,284,District,Dhemaji,LGD,18,308,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.589777,94.774961,centroid,94.209175,27.308458,95.515421,27.879458,SOI_Districts,2023-12-11
LGD,285,District,Dhubri,LGD,18,301,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,26.142595,90.042012,interior_grid,89.698600,25.879046,90.483542,26.385060,SOI_Districts,2023-12-11
LGD,286,District,Dibrugarh,LGD,18,310,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.02Sep2026.csv.7z,27.366986,95.053106,centroid,94.567507,27.091383,95.484302,27.704891,SOI_Districts,2023-12-11
